document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
628471a39a79473c076bbc87Bg7NigGdRO-ciP-S0JYBcg,"['песок', 'сообщить', 'подготовка', 'прямой', 'линия', 'путин']",2022-05-18 04:13:46,Bg7NigGdRO-ciP-S0JYBcg,['619226fb9a7947e681606cc3'],2.796,5409f11ce063da9c8b588a12,"['570e99229a79470fa03ade08', '545caa9ecbb20f366651641e', '5409f297e063daa0f408b11c', '58abcf539a7947f18bc079eb']",11920,1.041,23.23
625ee7c09a794744cd31a2c4ZKQMF38HR0upwqOna7gBBQ,"['первый', 'компания', 'просить', 'разрешение', 'оставить', 'бумага', 'западный', 'биржа']",2022-04-19 18:07:35,ZKQMF38HR0upwqOna7gBBQ,['5e1ddee09a7947609de2f69b'],10.81,540d5eafcbb20f2524fc0509,"['54341782cbb20ff97344ab56', '567901959a7947596ff6b32e', '54257a76cbb20f62c705edf2', '5463187acbb20f627a790ea4']",15208,1.03,13.736
6279f8499a7947203ac7be71P-jjuIAjR7mTVCo9zgsTQQ,"['посол', 'лнр', 'счесть', 'необходимый', 'взятие', 'контроль', 'территория', 'республика']",2022-05-10 05:37:06,P-jjuIAjR7mTVCo9zgsTQQ,[],0.0,5409f11ce063da9c8b588a12,"['5409f1a2e063daa0f408ae94', '5452416ecbb20f7a50a90408']",6374,1.068,33.935
6240dc529a7947adc317bf92dJhqlhAmSjSJXbU82kxEZg,"['рпц', 'сообщить', 'встреча', 'патриарх', 'кирилл', 'папа', 'римский', 'год']",2022-03-27 22:26:47,dJhqlhAmSjSJXbU82kxEZg,['606dbb339a7947bd8e80a947'],0.702,5433e5decbb20f277b20eca9,"['5409f1c3e063daa0f408aee7', '550076029a794704385a5854', '54789db0cbb20fa3248054a4', '54365ce9cbb20fecb0becca6']",15575,1.126,29.271
6269839a9a794726a8a9952c4B8wEZKEQhCtoD2WjhZ0lw,"['самолет', 'летчик', 'ярошенко', 'приземлиться', 'москва']",2022-04-27 17:58:59,4B8wEZKEQhCtoD2WjhZ0lw,[],0.0,5409f11ce063da9c8b588a12,"['54f483a19a7947fa9aebf6a1', '54c0cf889a7947910758b80e', '542d728ecbb20ff143b5d53a', '555ec94b9a794772ac9714c4']",3324,1.071,47.623
6288bfa79a79472803ec62b3S9Mk_zsOSLWURAD8ZogNcg,"['офис', 'российский', 'tiktok', 'красть', 'техника', 'Эппл', 'сумма', 'миллион', 'рубль']",2022-05-21 12:34:20,S9Mk_zsOSLWURAD8ZogNcg,[],0.0,540d5ecacbb20f2524fc050a,"['5efa50369a7947531e06f667', '542a8a92cbb20fe4248d1a72', '5409f3f7e063daa0f408b4dd', '55110d0e9a79475861c1cbdb']",1856,1.061,29.095
61fa80a09a7947fc2ad4ba8bMmJZaD_rQgy_U7lwCMK9JA,"['крыма', 'эвакуировать', 'администрация', 'сообщение', 'угроза', 'взрыв']",2022-02-02 13:22:30,MmJZaD_rQgy_U7lwCMK9JA,[],0.0,5433e5decbb20f277b20eca9,"['5409f1e4e063daa0f408af3b', '54a3c2e69a794765296d4b28']",5608,1.158,35.342
628f51bc9a7947ab1f9b727ae-jddMOuR1K6OK1Dx5h3LQ,"['упоминаемость', 'спецоперация', 'соцсеть', 'сми', 'март', 'снизиться', 'вдвое']",2022-05-27 07:00:18,e-jddMOuR1K6OK1Dx5h3LQ,"['610a73bd9a7947cc632604e7','5f7479ee9a79477734fb6f0e']",0.486,5433e5decbb20f277b20eca9,"['5409f17fe063daa0f408ae28', '547b114ccbb20f76d33728fc', '5409f3ece063daa0f408b4ab', '621a3d0c9a794728d449ae5e']",4375,1.059,27.886
6202a9af9a79479c2ba339f0bavndy2PTNC3874s1j56_A,"['милиция', 'лнр', 'сообщить', 'перехват', 'разведывательный', 'беспилотник', 'украина']",2022-02-08 18:32:36,bavndy2PTNC3874s1j56_A,[],0.0,5409f11ce063da9c8b588a12,"['5409f1a2e063daa0f408ae94', '5441ec06cbb20f265fe01386', '561cbe829a79476212ea4c24']",4206,1.144,40.728
625cfd2b9a79478b0a0d3496_TqeNfybTpide1SJCU3geQ,"['ракова', 'анонсировать', 'новый', 'сезон', 'здоровый', 'москва', 'парк', 'столица']",2022-04-18 06:30:18,_TqeNfybTpide1SJCU3geQ,[],0.0,5433e5decbb20f277b20eca9,"['5409f15be063daa0f408ad93', '542e4a24cbb20f4eb1d231a8', '55928e5e9a794751dc8321b2', '5592ac449a794719538d2b6a', '59e769a69a794784016db6b7']",2848,1.07,44.171
6257e75a9a794799a8e6a268HtfsLBGCSMiaTaEhNj6Fsg,"['глава', 'мид', 'турция', 'назвать', 'условие', 'встреча', 'путина', 'зеленский']",2022-04-14 11:50:41,HtfsLBGCSMiaTaEhNj6Fsg,['5a8d11a39a7947c5e1550980'],0.0,5409f11ce063da9c8b588a12,"['56606a4c9a7947f8f61dfd50', '5426a035cbb20f7903d4f89f', '58abcf539a7947f18bc079eb', '59e769ab9a794784016dbf12', '54365ce9cbb20fecb0becca6']",4952,1.045,26.272
625bc5fc9a794741995528f8-NQNe4tJRcKqy9vTv2-y2A,"['россия', 'изменить', 'экспортный', 'квота', 'удобрение', 'условие', 'санкция']",2022-04-17 08:12:26,-NQNe4tJRcKqy9vTv2-y2A,['5edf68259a79470758e7ab2d'],5.98,5409f11ce063da9c8b588a13,"['55928da79a794751dc830f8d', '5409f140e063daa0f408ad1d', '5409f23ce063daa0f408b01b', '547340ddcbb20fbe83ca9229']",30980,1.05,34.997
629091759a79471d788ec238Euufe0S9RRCv4YlrkOJAdA,"['россия', 'выявить', 'тысяча', 'новый', 'случай', 'covid']",2022-05-27 09:32:06,Euufe0S9RRCv4YlrkOJAdA,[],0.0,5433e5decbb20f277b20eca9,"['5577f72f9a7947f6177effbc', '5e8ec7799a7947848604a99e', '56a88f629a7947f5e7e9ce5f', '5409f29ee063daa0f408b15b']",5558,1.074,32.872
62697c989a794723fbb8116ciNAxpfnVTyeepGyxWVayLQ,"['кабмин', 'подготовить', 'проект', 'дистанционный', 'продажа', 'рецептурный', 'лекарство']",2022-04-27 17:55:48,iNAxpfnVTyeepGyxWVayLQ,['5a9fa2e39a79470cd086f61a'],0.0,540d5eafcbb20f2524fc0509,"['543f859fcbb20f5878ef7436', '59f6d9409a79476bdf35e5b7', '58abcf539a7947f18bc079eb', '571775989a79474c76cd7457', '5409f298e063daa0f408b126']",3065,1.05,33.54
626ccd3e9a794740d64c615c9O8n35o9QVCd7R4dlUq5KQ,"['пожарный', 'ликвидировать', 'возгорание', 'сахалинский', 'грэс']",2022-04-30 06:02:30,9O8n35o9QVCd7R4dlUq5KQ,[],0.0,5433e5decbb20f277b20eca9,"['5430b863cbb20f5b50fb21d0', '54abdb539a7947e3eecef12a', '559293bd9a794751dc8399d3', '5409f176e063daa0f408ae05', '55928d1d9a794751dc830139']",1489,1.043,40.296
55c3984d9a79470f2c2604651i0gA6uGRBmgl4p0HKD4mQ,"['развод', 'миллион', 'российский', 'бизнесмен', 'расходиться', 'жена']",2022-05-19 14:37:22,1i0gA6uGRBmgl4p0HKD4mQ,['57c3fa919a7947e69071e942'],1.422,5433e5decbb20f277b20eca9,"['5409f144e063daa0f408ad26', '5409f3ade063daa0f408b398']",6238,1.067,54.489
6261429e9a79478c928e7860qvVQ1_wnTWqv2GLXpO_WLw,"['эксдепутат', 'рад', 'кив', 'просить', 'путина', 'дать', 'убежище', 'гражданство']",2022-04-21 12:22:07,qvVQ1_wnTWqv2GLXpO_WLw,['5edf68259a79470758e7ab2d'],3.322,5409f11ce063da9c8b588a12,"['54dca6a99a794714bd831ace', '5409f3a0e063daa0f408b341', '58abcf539a7947f18bc079eb', '5409f15de063daa0f408ada8']",10794,1.058,34.13
62487c669a79474648e90477iibStInMRuKdCTliYvIvvA,"['похитить', 'монастырь', 'подарить', 'путин', 'икона', 'получить', 'семь', 'год', 'колония']",2022-04-02 17:16:53,iibStInMRuKdCTliYvIvvA,[],0.0,5433e5decbb20f277b20eca9,"['543f99e8cbb20fbbe86fa89f', '5568bd1e9a7947463170dd0f', '58abcf539a7947f18bc079eb', '542a8a92cbb20fe4248d1a72']",4987,1.166,49.007
6202315c9a7947610c92e674st-S3uGzT2ueAGe8UDtTIw,"['петербург', 'силовик', 'прийти', 'обысок', 'десяток', 'адрес', 'изза', 'снег']",2022-02-08 09:13:35,st-S3uGzT2ueAGe8UDtTIw,['57f797ee9a7947a5681d187e'],3.657,5433e5decbb20f277b20eca9,"['5409f175e063daa0f408ae02', '543f6f93cbb20f824417ebbe', '54342f18cbb20f7b0b69bb2f']",93064,1.101,28.539
621a39ba9a79472784f029d4Za0lbhNUTOaI7rs5wMZbWA,"['место', 'украина', 'брать', 'контроль', 'российский', 'военный', 'карта']",2022-04-26 14:13:12,Za0lbhNUTOaI7rs5wMZbWA,[],8.905,5409f11ce063da9c8b588a12,"['5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d', '621a3d0c9a794728d449ae5e']",120209,1.099,14.361
626315329a79472fb216793cGVqTfteCQby_ZtKQ6e5uPg,"['мвф', 'назвать', 'срок', 'отказ', 'российский', 'газ', 'последствие', 'европа']",2022-04-22 21:46:11,GVqTfteCQby_ZtKQ6e5uPg,['6206513e9a79476587e1e14e'],0.0,5409f11ce063da9c8b588a12,"['542ebd48cbb20f49621bd9a0', '5409f250e063daa0f408b05d', '621a3d0c9a794728d449ae5e', '548f20fc2ae5965c36b4dd41']",5096,1.048,32.182
6204fb3b9a79476726f66eecSPG_955zReuyyckAMITfCg,"['переговоры', 'токаев', 'путина', 'москва', 'видео']",2022-02-10 11:47:42,SPG_955zReuyyckAMITfCg,[],1.737,5409f11ce063da9c8b588a12,"['5ef9f4d99a79472ee0bd9751', '58abcf539a7947f18bc079eb', '5409f309e063daa0f408b1dd', '5409f15be063daa0f408ad93', '543cfb50cbb20f4768f54642', '5409f140e063daa0f408ad1d']",54988,1.164,56.994
6246c98d9a79474dc0927158x7m_F2xVT2uVELqBVk5vOw,"['кремль', 'напомнить', 'намерение', 'отправлять', 'срочник', 'украина']",2022-04-01 10:10:04,x7m_F2xVT2uVELqBVk5vOw,[],0.0,5409f11ce063da9c8b588a12,"['5592ae2f9a794719538d3e2a', '545caa9ecbb20f366651641e', '621a3d0c9a794728d449ae5e']",8612,1.147,34.928
6283b1ab9a7947090e51e74cSa57NazzSwOqm7CRtmokMQ,"['медвед', 'оценить', 'влияние', 'ядерный', 'щит', 'подталкивать', 'третий', 'мировой']",2022-05-17 16:22:50,Sa57NazzSwOqm7CRtmokMQ,['5bfd1d039a794755995093f8'],3.377,5409f11ce063da9c8b588a12,"['543283d8cbb20f35cbd0f765', '548bf2682ae59680b1ca87c4', '542e04b5cbb20f1f21570cba', '59daf8769a7947e03dc50099']",6613,1.056,14.048
6246ae1b9a79474117ad1f19u39VTDJrTWeuvaYA1cLbPA,"['глава', 'basf', 'предрекать', 'худший', 'кризис', 'германие', 'время', 'мировой', 'война']",2022-04-01 08:16:00,u39VTDJrTWeuvaYA1cLbPA,['57f797ee9a7947a5681d187e'],5.596,5409f11ce063da9c8b588a13,"['5409f200e063daa0f408af68', '5409f20ae063daa0f408af88', '549357be9a79477736c32466', '5409f203e063daa0f408af72', '5409f15de063daa0f408ada9']",83330,1.144,28.145
620519e29a79477ac2014d9a9LpIwj6STJKgkC7sJ0lJDw,"['нефтяник', 'компенсировать', 'сдерживание', 'цена', 'бензин', 'значить']",2022-02-10 19:32:07,9LpIwj6STJKgkC7sJ0lJDw,"['5ce6bd119a7947264a38cd8e','54215736cbb20f5cdfa7a8ce']",1.215,540d5eafcbb20f2524fc0509,"['552684549a7947f0b346def3', '5409f298e063daa0f408b126']",7654,1.17,18.317
623d8bed9a7947522ee57af7TY3-vELBTSeqPjKvlW61rg,"['володина', 'предложить', 'заявить', 'смерть', 'жириновский', 'сенатор', 'отставка']",2022-03-25 09:40:44,TY3-vELBTSeqPjKvlW61rg,"['5878a2ec9a7947e531faf52c','58998a9c9a7947045f27a61d']",4.432,5409f11ce063da9c8b588a12,"['54986c919a79474919ad01f4', '5409f16be063daa0f408addd']",140574,1.123,39.168
6246b8559a794745cb2e033bV5nWGtbLSmewRPDGxOVGeQ,"['пиво', 'пить', 'россиянин', 'марка', 'вскоре', 'лишиться', 'инфографика']",2022-04-02 06:00:21,V5nWGtbLSmewRPDGxOVGeQ,['582eff1c9a7947115bf77ff6'],5.087,540d5eafcbb20f2524fc0509,"['5409f40ce063daa0f408b529', '546072b6cbb20f71574e13dc', '543cf054cbb20f05b7adb32f', '55f957709a794713212fcc28']",112373,1.179,41.673
61f95f059a7947975fed5651DezXv6imRBeXQ7in9i2MsQ,"['заречный', 'часть', 'тюмянь', 'восстановить', 'электроснабжение', 'авария']",2022-02-01 17:33:14,DezXv6imRBeXQ7in9i2MsQ,[],0.0,5433e5decbb20f277b20eca9,"['54da04c29a7947df709de05c', '54dca6c99a794714bd831c84', '5496f05e9a7947ecf9251c70', '5409f1c3e063daa0f408aee9', '55110d0e9a79475861c1cbdb']",3963,1.148,30.204
620ceb189a7947072ee9d4b0xXQQsRBYRcC5vsfn43wx0Q,"['новый', 'глава', 'корпорация', 'развитие', 'дальний', 'восток', 'николай', 'запрягай']",2022-02-16 12:31:56,xXQQsRBYRcC5vsfn43wx0Q,[],0.0,5433e5decbb20f277b20eca9,"['569ccf219a79471184e07eda', '54264cfccbb20fb98e84336f', '55a3f9a19a794791e3803f8b']",2508,1.176,35.247
62724cb29a79470661d7a995yE4x4XF6Tn60z62NQMRtiQ,"['цетатица', 'фиксировать', 'рост', 'число', 'жалоба', 'банк', 'изза', 'санкция']",2022-05-04 11:57:57,yE4x4XF6Tn60z62NQMRtiQ,['5bfd1d039a794755995093f8'],1.629,5409f11ce063da9c8b588a18,"['5409f1ede063daa0f408af4a', '5409f15ae063daa0f408ad8f', '5409f294e063daa0f408b111', '54b480909a794788c907c8cd']",4066,1.048,18.642
628417079a79472a3204ea41PbrDk1K5QAaBdye7CWWvzg,"['пентагон', 'найти', 'виновный', 'гибель', 'житель', 'изза', 'удар', 'ввс', 'сша', 'сирия']",2022-05-17 22:11:34,PbrDk1K5QAaBdye7CWWvzg,['604f2c199a79478ec0029eae'],4.285,5409f11ce063da9c8b588a12,"['542b3d10cbb20f47c07dcb55', '5409f264e063daa0f408b09a', '5434adbacbb20f6882a37e5b', '547ca5d2cbb20fd34d73b279', '54cfc7e49a79479719452aa9']",4479,1.037,26.948
6255527e9a794737de004f917z9jOn1YShqEvHDkKJuUyQ,"['означать', 'объявить', 'возобновление', 'россия', 'лунный', 'программа']",2022-04-12 18:01:46,7z9jOn1YShqEvHDkKJuUyQ,['58b6d6599a79471a9e0cdd52'],2.393,540d5ecacbb20f2524fc050a,"['5409f3c9e063daa0f408b44a', '56838fc39a79470438a0de17', '58abcf539a7947f18bc079eb', '542eb761cbb20ffcfc8cea13']",10035,1.073,27.414
61fc01129a79470a9354ffbcYzDROPjHQ0iowy4We2Ywkg,"['российский', 'власть', 'запросить', 'немецкий', 'сми', 'госфинансирование']",2022-02-03 17:05:38,YzDROPjHQ0iowy4We2Ywkg,['57f25a259a7947976b381c2b'],4.455,5409f11ce063da9c8b588a12,"['55a8ea1a9a794756c5c3cc66', '5409f200e063daa0f408af68', '55c0cc7e9a7947cc764a4319', '544fbf57cbb20f41ba37544a', '5409f17fe063daa0f408ae28']",44775,1.135,24.063
62611e909a79477967f730c4ywAKEZ4SRxOVe8N85lGM8w,"['минпромторг', 'заявить', 'ikea', 'искать', 'возможность', 'открыться', 'россия']",2022-04-21 09:35:37,ywAKEZ4SRxOVe8N85lGM8w,['57f797ee9a7947a5681d187e'],0.0,540d5eafcbb20f2524fc0509,"['542bbdcacbb20f1c64d1705a', '5409f1e0e063daa0f408af2e', '5592951b9a794751dc83b326']",32393,1.056,29.417
623b94899a794783ba8a18a7IgtqJTwdSF2PY41viJurug,"['франция', 'испытать', 'способный', 'нести', 'ядерный', 'заряд', 'модернизировать', 'ракета']",2022-03-23 22:03:40,IgtqJTwdSF2PY41viJurug,['60fa94ed9a7947b7152c986a'],3.316,5409f11ce063da9c8b588a12,"['5409f15ae063daa0f408ad8a', '542e04b5cbb20f1f21570cba', '568c6f529a794706059dd900']",29051,1.116,59.11
62530e759a7947729d9bb652cui1VRYOQ3yGCGUCYI-caQ,"['захаров', 'ответить', 'заявление', 'мид', 'италия', 'шантаж', 'сторона', 'россия']",2022-04-10 18:25:55,cui1VRYOQ3yGCGUCYI-caQ,['6206513e9a79476587e1e14e'],7.48,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada9', '5409f21ee063daa0f408afc1', '556e926a9a794721a7851f18', '555adf219a79470d28331502', '5409f294e063daa0f408b111', '5409f15de063daa0f408ada8']",28032,1.077,28.796
623f665f9a794758d4bf5a36yolgtCOVT9S1IFjkSjR3yQ,"['посол', 'россия', 'допустить', 'взаимный', 'закрытие', 'посольство', 'польша']",2022-03-26 19:34:46,yolgtCOVT9S1IFjkSjR3yQ,['60bf2f0f9a79475cc856c5a1'],2.447,5409f11ce063da9c8b588a12,"['54366a01cbb20f810ba70f41', '5863ab529a7947299b196075', '560e7c879a7947536149091b']",47472,1.107,35.292
5fd355019a79472eccb20989-TzmY6bOTXCaPx-nOEhnCw,"['лилибет', 'королева', 'великобритание', 'яркий', 'кадр', 'елизавета', 'ii']",2022-02-05 08:00:21,-TzmY6bOTXCaPx-nOEhnCw,['5b8403979a79477107927783'],1.925,5433e5decbb20f277b20eca9,"['5409f144e063daa0f408ad26', '544a4279cbb20fadc4c42182', '5a0011ef9a79470fc2cb1ee0']",54744,1.472,54.457
628338d79a79475569a6a21bJcJM3g18Rpe0zgV5ikW_5Q,"['володина', 'назвать', 'боррель', 'гутерриш', 'поросенок', 'евросоюз']",2022-05-17 06:31:57,JcJM3g18Rpe0zgV5ikW_5Q,['5e1ddee09a7947609de2f69b'],5.59,5409f11ce063da9c8b588a12,"['54986c919a79474919ad01f4', '57ff98c09a794713de3af72b', '6022cc509a794709b1aaa7f1', '5409f15de063daa0f408ada8', '54524b29cbb20f6bf16c6b48', '592567069a7947e1221d04e9']",28257,1.049,35.471
62820a029a7947f23bdedf75I_cpDs0gSZGp98M-IwoU7w,"['москва', 'достроить', 'новый', 'легкоатлетический', 'манеж']",2022-05-16 08:32:13,I_cpDs0gSZGp98M-IwoU7w,[],0.0,5433e5decbb20f277b20eca9,"['5409f15be063daa0f408ad93', '559291c99a794751dc83720d', '55928fdb9a794751dc83463c', '559292bf9a794751dc83866c', '59919ba49a7947aace8e8bcf', '55bdc2949a79473c3b2ba176']",8947,1.071,32.19
62037ed79a7947d94d775538-OwygkVsQjOIr-jaswlqAw,"['депутат', 'парламент', 'словакий', 'облить', 'вода', 'флаг', 'украина']",2022-02-09 09:48:08,-OwygkVsQjOIr-jaswlqAw,[],0.0,5409f11ce063da9c8b588a12,"['542c146bcbb20f402910e2b6', '5409f15de063daa0f408ada8', '5592a5cf9a794719538cdb6c']",7745,1.142,45.965
627d3b919a7947333198ebf0HC0FYCMpS8KgW4VHCVK6Yg,"['россия', 'созвать', 'заседание', 'сантиметр', 'оон', 'биолаборатория', 'сша', 'украина']",2022-05-12 16:58:43,HC0FYCMpS8KgW4VHCVK6Yg,[],4.785,5409f11ce063da9c8b588a12,"['563373789a794734713e0abd', '59e769a39a794784016db0e3', '5409f15ee063daa0f408adb0', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d', '621a3d0c9a794728d449ae5e']",14064,1.059,45.94
623d8af49a794751e7007a7cmz323lpTRvy3rKnZfGUQQw,"['клишас', 'рбк', 'закрывать', 'считать']",2022-03-25 11:30:48,mz323lpTRvy3rKnZfGUQQw,['58998a9c9a7947045f27a61d'],1.025,5409f11ce063da9c8b588a12,"['5409f262e063daa0f408b095', '559bc4279a79472c67243d18', '5409f16be063daa0f408addd', '621a3d0c9a794728d449ae5e', '5409f41de063daa0f408b58a']",78151,1.159,14.158
61f941f39a7947895e584d004dOs81YiQy-p6C35yB4B1A,"['получить', 'выговор', 'аксенов', 'мэр', 'евпатория', 'подать', 'отставка']",2022-02-01 15:17:57,4dOs81YiQy-p6C35yB4B1A,['604f2c199a79478ec0029eae'],1.65,5409f11ce063da9c8b588a12,"['5463385fcbb20f0c73ca938c', '543f9523cbb20fbbe86fa897', '5409f1e4e063daa0f408af3b', '546c9e6acbb20f655105098a']",13757,1.142,33.583
6259ee949a794760c7c22d579D3yYhT0RK-fU3jhNlNcqg,"['лидер', 'хдс', 'назвать', 'чрезмерный', 'реакция', 'отказ', 'киев', 'принять', 'штайнмайер']",2022-04-15 22:47:19,9D3yYhT0RK-fU3jhNlNcqg,['604f2c199a79478ec0029eae'],2.862,5409f11ce063da9c8b588a12,"['54fb02a29a7947067891faf0', '5409f200e063daa0f408af68', '5409f15de063daa0f408ada8', '54870fefcbb20f822c2348b8']",2065,1.022,27.119
6242cbdb9a79475313dc3fd7B3O9Tpw_RTqaXyAkXWvppA,"['россия', 'запустить', 'аналог', 'Хиплос', 'play', 'название', 'nashstore']",2022-03-29 12:54:26,B3O9Tpw_RTqaXyAkXWvppA,['5e4663219a794736af922488'],0.0,540d5ecacbb20f2524fc050a,"['54c26c9e9a7947946a9adb4e', '5409f39ee063daa0f408b337', '542572c1cbb20f2a44a6accb']",18007,1.149,32.393
623b97499a7947855d861ab0x4OZQ1IjTb27nPAgv5wAZg,"['швеция', 'ставить', 'новый', 'партия', 'противотанковый', 'вооружение', 'украина']",2022-03-23 22:04:38,x4OZQ1IjTb27nPAgv5wAZg,['6206513e9a79476587e1e14e'],2.087,5409f11ce063da9c8b588a12,"['5430f451cbb20f73931ecd05', '5409f200e063daa0f408af68', '54d9ca719a7947cc127170f8', '621a3d0c9a794728d449ae5e']",130282,1.178,47.092
628c8f1b9a79472e8fb68134a0dNZqY9Ryy5CnFf7mICnQ,"['красный', 'крест', 'заявить', 'конструктивный', 'диалог', 'москальковый']",2022-05-24 08:47:41,a0dNZqY9Ryy5CnFf7mICnQ,[],0.0,5409f11ce063da9c8b588a12,"['54268824cbb20f4122da4b1c', '5719f0409a79471199d3b420']",1370,1.056,38.321
625d0aef9a79479052000c49hqZEaAdlR7aqNxStORqktA,"['фсб', 'сообщить', 'предотвратить', 'теракт', 'черкесска']",2022-04-18 07:24:28,hqZEaAdlR7aqNxStORqktA,['61309cc39a7947257ab1d378'],1.322,5409f11ce063da9c8b588a12,"['5426a035cbb20f7903d4f8a1', '5409f1b9e063daa0f408aeca', '5409f401e063daa0f408b500', '59818f539a79472f30fae8a4']",4846,1.033,24.412
6209a20d9a794742fe45bcf4xt98nb3fQuCsVczqL8cLug,"['cbs', 'узнать', 'план', 'сша', 'отозвать', 'персонал', 'киев', 'сутки']",2022-02-14 00:42:07,xt98nb3fQuCsVczqL8cLug,['5edf68259a79470758e7ab2d'],1.949,5409f11ce063da9c8b588a12,"['5409f15ee063daa0f408adb0', '542bbdcacbb20f1c64d1705e', '54762acacbb20f729eeb6701', '5409f15de063daa0f408ada8', '5465d532cbb20f705cce70aa', '5409f140e063daa0f408ad1d']",11158,1.174,38.349
